"day_date","matchup","team","opposition","location","off_night","tired","total_games","off_nights","week_info"
2021-11-02,4,COL,,,,,2,1,Least Games
2021-11-02,4,DAL,WPG,Away,N,,3,1,
2021-11-02,4,DET,MTL,Away,N,,4,1,Most Games
2021-11-02,4,EDM,,,,,2,2,Least Games
2021-11-02,4,FLA,,,,,3,1,
2021-11-02,4,LAK,,,,,3,3,
2021-11-02,4,MIN,OTT,Home,N,Tired Opposition,3,1,
2021-11-02,4,MTL,DET,Home,N,,3,0,
2021-11-02,4,NJD,ANA,Away,N,,3,1,
2021-11-02,4,NSH,CGY,Away,N,,4,3,Most Games
2021-11-02,4,NYI,,,,,3,1,
2021-11-02,4,NYR,VAN,Away,N,,4,2,Most Games
2021-11-02,4,OTT,MIN,Away,N,Tired,3,0,
2021-11-02,4,PHI,ARI,Home,N,,3,0,
2021-11-02,4,PIT,,,,,2,0,Least Games
2021-11-02,4,SEA,,,,,2,0,Least Games
2021-11-02,4,SJS,BUF,Home,N,,3,0,
2021-11-02,4,STL,,,,,3,2,
2021-11-02,4,TBL,,,,,2,0,Least Games
2021-11-02,4,TOR,VGK,Home,N,,4,1,Most Games
2021-11-02,4,VAN,NYR,Home,N,,3,2,
2021-11-02,4,VGK,TOR,Away,N,,4,1,Most Games
2021-11-02,4,WPG,DAL,Home,N,,3,1,
2021-11-02,4,WSH,,,,,3,1,
2021-11-03,4,ANA,,,,,3,2,
2021-11-03,4,ARI,,,,,3,1,
2021-11-03,4,BOS,,,,,2,0,Least Games
2021-11-03,4,BUF,,,,,4,1,Most Games
2021-11-03,4,CAR,CHI,Away,Y,,2,1,Least Games
2021-11-03,4,CBJ,COL,Away,Y,,2,1,Least Games
2021-11-03,4,CGY,,,,,3,0,
2021-11-03,4,CHI,CAR,Home,Y,,3,3,
2021-11-03,4,COL,CBJ,Home,Y,,2,1,Least Games
2021-11-03,4,DAL,,,,,3,1,
2021-11-03,4,DET,,,,,4,1,Most Games
2021-11-03,4,EDM,NSH,Home,Y,Tired Opposition,2,2,Least Games
2021-11-03,4,FLA,,,,,3,1,
2021-11-03,4,LAK,STL,Home,Y,,3,3,
2021-11-03,4,MIN,,,,,3,1,
2021-11-03,4,MTL,,,,,3,0,
2021-11-03,4,NJD,,,,,3,1,
2021-11-03,4,NSH,EDM,Away,Y,Tired,4,3,Most Games
2021-11-03,4,NYI,,,,,3,1,
2021-11-03,4,NYR,,,,,4,2,Most Games
2021-11-03,4,OTT,,,,,3,0,
2021-11-03,4,PHI,,,,,3,0,
2021-11-03,4,PIT,,,,,2,0,Least Games
2021-11-03,4,SEA,,,,,2,0,Least Games
2021-11-03,4,SJS,,,,,3,0,
2021-11-03,4,STL,LAK,Away,Y,,3,2,
2021-11-03,4,TBL,,,,,2,0,Least Games
2021-11-03,4,TOR,,,,,4,1,Most Games
2021-11-03,4,VAN,,,,,3,2,
2021-11-03,4,VGK,,,,,4,1,Most Games
2021-11-03,4,WPG,,,,,3,1,
2021-11-03,4,WSH,,,,,3,1,
2021-11-04,4,ANA,,,,,3,2,
2021-11-04,4,ARI,,,,,3,1,
2021-11-04,4,BOS,DET,Home,N,,2,0,Least Games
2021-11-04,4,BUF,SEA,Away,N,,4,1,Most Games
2021-11-04,4,CAR,,,,,2,1,Least Games
2021-11-04,4,CBJ,,,,,2,1,Least Games
2021-11-04,4,CGY,DAL,Home,N,,3,0,
2021-11-04,4,CHI,,,,,3,3,
2021-11-04,4,COL,,,,,2,1,Least Games
2021-11-04,4,DAL,CGY,Away,N,,3,1,
2021-11-04,4,DET,BOS,Away,N,,4,1,Most Games
2021-11-04,4,EDM,,,,,2,2,Least Games
2021-11-04,4,FLA,WSH,Home,N,,3,1,
2021-11-04,4,LAK,,,,,3,3,
2021-11-04,4,MIN,,,,,3,1,
2021-11-04,4,MTL,NYI,Home,N,,3,0,
2021-11-04,4,NJD,,,,,3,1,
2021-11-04,4,NSH,,,,,4,3,Most Games
2021-11-04,4,NYI,MTL,Away,N,,3,1,
2021-11-04,4,NYR,,,,,4,2,Most Games
2021-11-04,4,OTT,VGK,Home,N,,3,0,
2021-11-04,4,PHI,PIT,Away,N,,3,0,
2021-11-04,4,PIT,PHI,Home,N,,2,0,Least Games
2021-11-04,4,SEA,BUF,Home,N,,2,0,Least Games
2021-11-04,4,SJS,STL,Home,N,Tired Opposition,3,0,
2021-11-04,4,STL,SJS,Away,N,Tired,3,2,
2021-11-04,4,TBL,TOR,Away,N,,2,0,Least Games
2021-11-04,4,TOR,TBL,Home,N,,4,1,Most Games
2021-11-04,4,VAN,,,,,3,2,
2021-11-04,4,VGK,OTT,Away,N,,4,1,Most Games
2021-11-04,4,WPG,,,,,3,1,
2021-11-04,4,WSH,FLA,Away,N,,3,1,
2021-11-05,4,ANA,ARI,Home,Y,,3,2,
2021-11-05,4,ARI,ANA,Away,Y,,3,1,
2021-11-05,4,BOS,,,,,2,0,Least Games
2021-11-05,4,BUF,,,,,4,1,Most Games
2021-11-05,4,CAR,,,,,2,1,Least Games
2021-11-05,4,CBJ,,,,,2,1,Least Games
2021-11-05,4,CGY,,,,,3,0,
2021-11-05,4,CHI,WPG,Away,Y,,3,3,
2021-11-05,4,COL,,,,,2,1,Least Games
2021-11-05,4,DAL,,,,,3,1,
2021-11-05,4,DET,,,,,4,1,Most Games
2021-11-05,4,EDM,NYR,Home,Y,,2,2,Least Games
2021-11-05,4,FLA,,,,,3,1,
2021-11-05,4,LAK,NJD,Home,Y,,3,3,
2021-11-05,4,MIN,,,,,3,1,
2021-11-05,4,MTL,,,,,3,0,
2021-11-05,4,NJD,LAK,Away,Y,,3,1,
2021-11-05,4,NSH,VAN,Away,Y,,4,3,Most Games
2021-11-05,4,NYI,,,,,3,1,
2021-11-05,4,NYR,EDM,Away,Y,,4,2,Most Games
2021-11-05,4,OTT,,,,,3,0,
2021-11-05,4,PHI,,,,,3,0,
2021-11-05,4,PIT,,,,,2,0,Least Games
2021-11-05,4,SEA,,,,,2,0,Least Games
2021-11-05,4,SJS,,,,,3,0,
2021-11-05,4,STL,,,,,3,2,
2021-11-05,4,TBL,,,,,2,0,Least Games
2021-11-05,4,TOR,,,,,4,1,Most Games
2021-11-05,4,VAN,NSH,Home,Y,,3,2,
2021-11-05,4,VGK,,,,,4,1,Most Games
2021-11-05,4,WPG,CHI,Home,Y,,3,1,
2021-11-05,4,WSH,,,,,3,1,
2021-11-06,4,ANA,,,,,3,2,
2021-11-06,4,ARI,SEA,Home,N,Tired,3,1,
2021-11-06,4,BOS,TOR,Away,N,,2,0,Least Games
2021-11-06,4,BUF,DET,Home,N,,4,1,Most Games
2021-11-06,4,CAR,FLA,Away,N,,2,1,Least Games
2021-11-06,4,CBJ,COL,Home,N,,2,1,Least Games
2021-11-06,4,CGY,NYR,Home,N,Tired Opposition,3,0,
2021-11-06,4,CHI,,,,,3,3,
2021-11-06,4,COL,CBJ,Away,N,,2,1,Least Games
2021-11-06,4,DAL,,,,,3,1,
2021-11-06,4,DET,BUF,Away,N,,4,1,Most Games
2021-11-06,4,EDM,,,,,2,2,Least Games
2021-11-06,4,FLA,CAR,Home,N,,3,1,
2021-11-06,4,LAK,,,,,3,3,
2021-11-06,4,MIN,PIT,Away,N,,3,1,
2021-11-06,4,MTL,VGK,Home,N,,3,0,
2021-11-06,4,NJD,SJS,Away,N,Tired,3,1,
2021-11-06,4,NSH,,,,,4,3,Most Games
2021-11-06,4,NYI,WPG,Away,N,Tired Opposition,3,1,
2021-11-06,4,NYR,CGY,Away,N,Tired,4,2,Most Games
2021-11-06,4,OTT,TBL,Home,N,,3,0,
2021-11-06,4,PHI,WSH,Away,N,,3,0,
2021-11-06,4,PIT,MIN,Home,N,,2,0,Least Games
2021-11-06,4,SEA,ARI,Away,N,Tired Opposition,2,0,Least Games
2021-11-06,4,SJS,NJD,Home,N,Tired Opposition,3,0,
2021-11-06,4,STL,,,,,3,2,
2021-11-06,4,TBL,OTT,Away,N,,2,0,Least Games
2021-11-06,4,TOR,BOS,Home,N,,4,1,Most Games
2021-11-06,4,VAN,,,,,3,2,
2021-11-06,4,VGK,MTL,Away,N,,4,1,Most Games
2021-11-06,4,WPG,NYI,Home,N,Tired,3,1,
2021-11-06,4,WSH,PHI,Home,N,,3,1,
2021-11-07,4,ANA,STL,Home,Y,,3,2,
2021-11-07,4,ARI,,,,,3,1,
2021-11-07,4,BOS,,,,,2,0,Least Games
2021-11-07,4,BUF,,,,,4,1,Most Games
2021-11-07,4,CAR,,,,,2,1,Least Games
2021-11-07,4,CBJ,,,,,2,1,Least Games
2021-11-07,4,CGY,,,,,3,0,
2021-11-07,4,CHI,NSH,Home,Y,,3,3,
2021-11-07,4,COL,,,,,2,1,Least Games
2021-11-07,4,DAL,VAN,Away,Y,,3,1,
2021-11-07,4,DET,VGK,Home,Y,Both Tired,4,1,Most Games
2021-11-07,4,EDM,,,,,2,2,Least Games
2021-11-07,4,FLA,,,,,3,1,
2021-11-07,4,LAK,,,,,3,3,
2021-11-07,4,MIN,NYI,Home,Y,Both Tired,3,1,
2021-11-07,4,MTL,,,,,3,0,
2021-11-07,4,NJD,,,,,3,1,
2021-11-07,4,NSH,CHI,Away,Y,,4,3,Most Games
2021-11-07,4,NYI,MIN,Away,Y,Both Tired,3,1,
2021-11-07,4,NYR,,,,,4,2,Most Games
2021-11-07,4,OTT,,,,,3,0,
2021-11-07,4,PHI,,,,,3,0,
2021-11-07,4,PIT,,,,,2,0,Least Games
2021-11-07,4,SEA,,,,,2,0,Least Games
2021-11-07,4,SJS,,,,,3,0,
2021-11-07,4,STL,ANA,Away,Y,,3,2,
2021-11-07,4,TBL,,,,,2,0,Least Games
2021-11-07,4,TOR,,,,,4,1,Most Games
2021-11-07,4,VAN,DAL,Home,Y,,3,2,
2021-11-07,4,VGK,DET,Away,Y,Both Tired,4,1,Most Games
2021-11-07,4,WPG,,,,,3,1,
2021-11-07,4,WSH,,,,,3,1,
2021-11-08,4,ANA,,,,,3,2,
2021-11-08,4,ARI,,,,,3,1,
2021-11-08,4,BOS,,,,,2,0,Least Games
2021-11-08,4,BUF,WSH,Away,Y,,4,1,Most Games
2021-11-08,4,CAR,,,,,2,1,Least Games
2021-11-08,4,CBJ,,,,,2,1,Least Games
2021-11-08,4,CGY,,,,,3,0,
2021-11-08,4,CHI,,,,,3,3,
2021-11-08,4,COL,,,,,2,1,Least Games
2021-11-08,4,DAL,,,,,3,1,
2021-11-08,4,DET,,,,,4,1,Most Games
2021-11-08,4,EDM,,,,,2,2,Least Games
2021-11-08,4,FLA,NYR,Away,Y,,3,1,
2021-11-08,4,LAK,TOR,Away,Y,,3,3,
2021-11-08,4,MIN,,,,,3,1,
2021-11-08,4,MTL,,,,,3,0,
2021-11-08,4,NJD,,,,,3,1,
2021-11-08,4,NSH,,,,,4,3,Most Games
2021-11-08,4,NYI,,,,,3,1,
2021-11-08,4,NYR,FLA,Home,Y,,4,2,Most Games
2021-11-08,4,OTT,,,,,3,0,
2021-11-08,4,PHI,,,,,3,0,
2021-11-08,4,PIT,,,,,2,0,Least Games
2021-11-08,4,SEA,,,,,2,0,Least Games
2021-11-08,4,SJS,,,,,3,0,
2021-11-08,4,STL,,,,,3,2,
2021-11-08,4,TBL,,,,,2,0,Least Games
2021-11-08,4,TOR,LAK,Home,Y,,4,1,Most Games
2021-11-08,4,VAN,,,,,3,2,
2021-11-08,4,VGK,,,,,4,1,Most Games
2021-11-08,4,WPG,,,,,3,1,
2021-11-08,4,WSH,BUF,Home,Y,,3,1,
2021-11-09,5,ANA,VAN,Away,N,,3,1,
2021-11-09,5,ARI,,,,,3,2,
2021-11-09,5,BOS,OTT,Home,N,,4,1,Most Games
2021-11-09,5,BUF,,,,,2,1,Least Games
2021-11-09,5,CAR,TBL,Away,N,,3,1,
2021-11-09,5,CBJ,,,,,3,2,
2021-11-09,5,CGY,SJS,Home,N,,4,2,Most Games
2021-11-09,5,CHI,PIT,Home,N,,2,1,Least Games
2021-11-09,5,COL,,,,,2,0,Least Games
2021-11-09,5,DAL,,,,,2,1,Least Games
2021-11-09,5,DET,EDM,Home,N,,4,1,Most Games
2021-11-09,5,EDM,DET,Away,N,,4,2,Most Games
2021-11-09,5,FLA,NJD,Away,N,Tired,3,0,
2021-11-09,5,LAK,MTL,Away,N,Tired,3,0,
2021-11-09,5,MIN,,,,,3,1,
2021-11-09,5,MTL,LAK,Home,N,Tired Opposition,4,1,Most Games
2021-11-09,5,NJD,FLA,Home,N,Tired Opposition,4,1,Most Games
2021-11-09,5,NSH,,,,,3,1,
2021-11-09,5,NYI,,,,,2,1,Least Games
2021-11-09,5,NYR,,,,,2,1,Least Games
2021-11-09,5,OTT,BOS,Away,N,,4,1,Most Games
2021-11-09,5,PHI,,,,,3,2,
2021-11-09,5,PIT,CHI,Away,N,,4,1,Most Games
2021-11-09,5,SEA,VGK,Away,N,,3,0,
2021-11-09,5,SJS,CGY,Away,N,,3,0,
2021-11-09,5,STL,WPG,Away,N,,4,1,Most Games
2021-11-09,5,TBL,CAR,Home,N,,3,1,
2021-11-09,5,TOR,,,,,3,2,
2021-11-09,5,VAN,ANA,Home,N,,4,1,Most Games
2021-11-09,5,VGK,SEA,Home,N,,3,0,
2021-11-09,5,WPG,STL,Home,N,,3,0,
2021-11-09,5,WSH,,,,,3,2,
2021-11-10,5,ANA,,,,,3,1,
2021-11-10,5,ARI,MIN,Home,Y,,3,2,
2021-11-10,5,BOS,,,,,4,1,Most Games
2021-11-10,5,BUF,,,,,2,1,Least Games
2021-11-10,5,CAR,,,,,3,1,
2021-11-10,5,CBJ,,,,,3,2,
2021-11-10,5,CGY,,,,,4,2,Most Games
2021-11-10,5,CHI,,,,,2,1,Least Games
2021-11-10,5,COL,,,,,2,0,Least Games
2021-11-10,5,DAL,NSH,Home,Y,,2,1,Least Games
2021-11-10,5,DET,,,,,4,1,Most Games
2021-11-10,5,EDM,,,,,4,2,Most Games
2021-11-10,5,FLA,,,,,3,0,
2021-11-10,5,LAK,,,,,3,0,
2021-11-10,5,MIN,ARI,Away,Y,,3,1,
2021-11-10,5,MTL,,,,,4,1,Most Games
2021-11-10,5,NJD,,,,,4,1,Most Games
2021-11-10,5,NSH,DAL,Away,Y,,3,1,
2021-11-10,5,NYI,,,,,2,1,Least Games
2021-11-10,5,NYR,,,,,2,1,Least Games
2021-11-10,5,OTT,,,,,4,1,Most Games
2021-11-10,5,PHI,TOR,Home,Y,,3,2,
2021-11-10,5,PIT,,,,,4,1,Most Games
2021-11-10,5,SEA,,,,,3,0,
2021-11-10,5,SJS,,,,,3,0,
2021-11-10,5,STL,,,,,4,1,Most Games
2021-11-10,5,TBL,,,,,3,1,
2021-11-10,5,TOR,PHI,Away,Y,,3,2,
2021-11-10,5,VAN,,,,,4,1,Most Games
2021-11-10,5,VGK,,,,,3,0,
2021-11-10,5,WPG,,,,,3,0,
2021-11-10,5,WSH,,,,,3,2,
2021-11-11,5,ANA,SEA,Away,N,,3,1,
2021-11-11,5,ARI,,,,,3,2,
2021-11-11,5,BOS,EDM,Home,N,,4,1,Most Games
2021-11-11,5,BUF,,,,,2,1,Least Games
2021-11-11,5,CAR,,,,,3,1,
2021-11-11,5,CBJ,,,,,3,2,
2021-11-11,5,CGY,MTL,Away,N,,4,2,Most Games
2021-11-11,5,CHI,,,,,2,1,Least Games
2021-11-11,5,COL,VAN,Home,N,,2,0,Least Games
2021-11-11,5,DAL,,,,,2,1,Least Games
2021-11-11,5,DET,WSH,Home,N,,4,1,Most Games
2021-11-11,5,EDM,BOS,Away,N,,4,2,Most Games
2021-11-11,5,FLA,PIT,Away,N,,3,0,
2021-11-11,5,LAK,OTT,Away,N,,3,0,
2021-11-11,5,MIN,VGK,Away,N,Tired,3,1,
2021-11-11,5,MTL,CGY,Home,N,,4,1,Most Games
2021-11-11,5,NJD,NYI,Home,N,,4,1,Most Games
2021-11-11,5,NSH,STL,Away,N,Tired,3,1,
2021-11-11,5,NYI,NJD,Away,N,,2,1,Least Games
2021-11-11,5,NYR,,,,,2,1,Least Games
2021-11-11,5,OTT,LAK,Home,N,,4,1,Most Games
2021-11-11,5,PHI,,,,,3,2,
2021-11-11,5,PIT,FLA,Home,N,,4,1,Most Games
2021-11-11,5,SEA,ANA,Home,N,,3,0,
2021-11-11,5,SJS,WPG,Away,N,,3,0,
2021-11-11,5,STL,NSH,Home,N,Tired Opposition,4,1,Most Games
2021-11-11,5,TBL,,,,,3,1,
2021-11-11,5,TOR,,,,,3,2,
2021-11-11,5,VAN,COL,Away,N,,4,1,Most Games
2021-11-11,5,VGK,MIN,Home,N,Tired Opposition,3,0,
2021-11-11,5,WPG,SJS,Home,N,,3,0,
2021-11-11,5,WSH,DET,Away,N,,3,2,
2021-11-12,5,ANA,,,,,3,1,
2021-11-12,5,ARI,CHI,Away,Y,,3,2,
2021-11-12,5,BOS,,,,,4,1,Most Games
2021-11-12,5,BUF,EDM,Home,Y,Tired Opposition,2,1,Least Games
2021-11-12,5,CAR,PHI,Home,Y,,3,1,
2021-11-12,5,CBJ,WSH,Home,Y,Tired Opposition,3,2,
2021-11-12,5,CGY,TOR,Away,Y,Tired,4,2,Most Games
2021-11-12,5,CHI,ARI,Home,Y,,2,1,Least Games
2021-11-12,5,COL,,,,,2,0,Least Games
2021-11-12,5,DAL,,,,,2,1,Least Games
2021-11-12,5,DET,,,,,4,1,Most Games
2021-11-12,5,EDM,BUF,Away,Y,Tired,4,2,Most Games
2021-11-12,5,FLA,,,,,3,0,
2021-11-12,5,LAK,,,,,3,0,
2021-11-12,5,MIN,,,,,3,1,
2021-11-12,5,MTL,,,,,4,1,Most Games
2021-11-12,5,NJD,,,,,4,1,Most Games
2021-11-12,5,NSH,,,,,3,1,
2021-11-12,5,NYI,,,,,2,1,Least Games
2021-11-12,5,NYR,,,,,2,1,Least Games
2021-11-12,5,OTT,,,,,4,1,Most Games
2021-11-12,5,PHI,CAR,Away,Y,,3,2,
2021-11-12,5,PIT,,,,,4,1,Most Games
2021-11-12,5,SEA,,,,,3,0,
2021-11-12,5,SJS,,,,,3,0,
2021-11-12,5,STL,,,,,4,1,Most Games
2021-11-12,5,TBL,,,,,3,1,
2021-11-12,5,TOR,CGY,Home,Y,Tired Opposition,3,2,
2021-11-12,5,VAN,,,,,4,1,Most Games
2021-11-12,5,VGK,,,,,3,0,
2021-11-12,5,WPG,,,,,3,0,
2021-11-12,5,WSH,CBJ,Away,Y,Tired,3,2,
2021-11-13,5,ANA,,,,,3,1,
2021-11-13,5,ARI,NSH,Away,N,Tired,3,2,
2021-11-13,5,BOS,NJD,Away,N,,4,1,Most Games
2021-11-13,5,BUF,TOR,Home,N,Both Tired,2,1,Least Games
2021-11-13,5,CAR,STL,Home,N,Tired,3,1,
2021-11-13,5,CBJ,NYR,Home,N,Tired,3,2,
2021-11-13,5,CGY,,,,,4,2,Most Games
2021-11-13,5,CHI,,,,,2,1,Least Games
2021-11-13,5,COL,SJS,Home,N,,2,0,Least Games
2021-11-13,5,DAL,PHI,Home,N,Tired Opposition,2,1,Least Games
2021-11-13,5,DET,MTL,Home,N,,4,1,Most Games
2021-11-13,5,EDM,,,,,4,2,Most Games
2021-11-13,5,FLA,TBL,Away,N,,3,0,
2021-11-13,5,LAK,WPG,Away,N,,3,0,
2021-11-13,5,MIN,SEA,Away,N,,3,1,
2021-11-13,5,MTL,DET,Away,N,,4,1,Most Games
2021-11-13,5,NJD,BOS,Home,N,,4,1,Most Games
2021-11-13,5,NSH,ARI,Home,N,Tired Opposition,3,1,
2021-11-13,5,NYI,,,,,2,1,Least Games
2021-11-13,5,NYR,CBJ,Away,N,Tired Opposition,2,1,Least Games
2021-11-13,5,OTT,PIT,Home,N,,4,1,Most Games
2021-11-13,5,PHI,DAL,Away,N,Tired,3,2,
2021-11-13,5,PIT,OTT,Away,N,,4,1,Most Games
2021-11-13,5,SEA,MIN,Home,N,,3,0,
2021-11-13,5,SJS,COL,Away,N,,3,0,
2021-11-13,5,STL,CAR,Away,N,Tired Opposition,4,1,Most Games
2021-11-13,5,TBL,FLA,Home,N,,3,1,
2021-11-13,5,TOR,BUF,Away,N,Both Tired,3,2,
2021-11-13,5,VAN,VGK,Away,N,,4,1,Most Games
2021-11-13,5,VGK,VAN,Home,N,,3,0,
2021-11-13,5,WPG,LAK,Home,N,,3,0,
2021-11-13,5,WSH,,,,,3,2,
2021-11-14,5,ANA,VAN,Home,Y,Tired Opposition,3,1,
2021-11-14,5,ARI,,,,,3,2,
2021-11-14,5,BOS,MTL,Home,Y,Both Tired,4,1,Most Games
2021-11-14,5,BUF,,,,,2,1,Least Games
2021-11-14,5,CAR,,,,,3,1,
2021-11-14,5,CBJ,,,,,3,2,
2021-11-14,5,CGY,OTT,Away,Y,Tired Opposition,4,2,Most Games
2021-11-14,5,CHI,,,,,2,1,Least Games
2021-11-14,5,COL,,,,,2,0,Least Games
2021-11-14,5,DAL,,,,,2,1,Least Games
2021-11-14,5,DET,,,,,4,1,Most Games
2021-11-14,5,EDM,STL,Away,Y,Tired Opposition,4,2,Most Games
2021-11-14,5,FLA,,,,,3,0,
2021-11-14,5,LAK,,,,,3,0,
2021-11-14,5,MIN,,,,,3,1,
2021-11-14,5,MTL,BOS,Away,Y,Both Tired,4,1,Most Games
2021-11-14,5,NJD,NYR,Away,Y,Both Tired,4,1,Most Games
2021-11-14,5,NSH,,,,,3,1,
2021-11-14,5,NYI,,,,,2,1,Least Games
2021-11-14,5,NYR,NJD,Home,Y,Both Tired,2,1,Least Games
2021-11-14,5,OTT,CGY,Home,Y,Tired,4,1,Most Games
2021-11-14,5,PHI,,,,,3,2,
2021-11-14,5,PIT,WSH,Away,Y,Tired,4,1,Most Games
2021-11-14,5,SEA,,,,,3,0,
2021-11-14,5,SJS,,,,,3,0,
2021-11-14,5,STL,EDM,Home,Y,Tired,4,1,Most Games
2021-11-14,5,TBL,,,,,3,1,
2021-11-14,5,TOR,,,,,3,2,
2021-11-14,5,VAN,ANA,Away,Y,Tired,4,1,Most Games
2021-11-14,5,VGK,,,,,3,0,
2021-11-14,5,WPG,,,,,3,0,
2021-11-14,5,WSH,PIT,Home,Y,Tired Opposition,3,2,
2021-11-15,5,ANA,,,,,3,1,
2021-11-15,5,ARI,,,,,3,2,
2021-11-15,5,BOS,,,,,4,1,Most Games
2021-11-15,5,BUF,,,,,2,1,Least Games
2021-11-15,5,CAR,,,,,3,1,
2021-11-15,5,CBJ,DET,Home,Y,,3,2,
2021-11-15,5,CGY,,,,,4,2,Most Games
2021-11-15,5,CHI,,,,,2,1,Least Games
2021-11-15,5,COL,,,,,2,0,Least Games
2021-11-15,5,DAL,,,,,2,1,Least Games
2021-11-15,5,DET,CBJ,Away,Y,,4,1,Most Games
2021-11-15,5,EDM,,,,,4,2,Most Games
2021-11-15,5,FLA,,,,,3,0,
2021-11-15,5,LAK,,,,,3,0,
2021-11-15,5,MIN,,,,,3,1,
2021-11-15,5,MTL,,,,,4,1,Most Games
2021-11-15,5,NJD,,,,,4,1,Most Games
2021-11-15,5,NSH,,,,,3,1,
2021-11-15,5,NYI,TBL,Away,Y,,2,1,Least Games
2021-11-15,5,NYR,,,,,2,1,Least Games
2021-11-15,5,OTT,,,,,4,1,Most Games
2021-11-15,5,PHI,,,,,3,2,
2021-11-15,5,PIT,,,,,4,1,Most Games
2021-11-15,5,SEA,,,,,3,0,
2021-11-15,5,SJS,,,,,3,0,
2021-11-15,5,STL,,,,,4,1,Most Games
2021-11-15,5,TBL,NYI,Home,Y,,3,1,
2021-11-15,5,TOR,,,,,3,2,
2021-11-15,5,VAN,,,,,4,1,Most Games
2021-11-15,5,VGK,,,,,3,0,
2021-11-15,5,WPG,,,,,3,0,
2021-11-15,5,WSH,,,,,3,2,
2021-11-16,6,ANA,WSH,Home,N,,3,1,
2021-11-16,6,ARI,STL,Away,N,,4,1,Most Games
2021-11-16,6,BOS,,,,,2,1,Least Games
2021-11-16,6,BUF,PIT,Away,N,,4,2,Most Games
2021-11-16,6,CAR,VGK,Away,N,,4,1,Most Games
2021-11-16,6,CBJ,,,,,3,1,
2021-11-16,6,CGY,PHI,Away,N,,4,1,Most Games
2021-11-16,6,CHI,,,,,3,2,
2021-11-16,6,COL,,,,,3,3,
2021-11-16,6,DAL,DET,Home,N,Tired Opposition,3,0,
2021-11-16,6,DET,DAL,Away,N,Tired,3,0,
2021-11-16,6,EDM,WPG,Away,N,,3,0,
2021-11-16,6,FLA,NYI,Home,N,Tired Opposition,3,0,
2021-11-16,6,LAK,,,,,3,2,
2021-11-16,6,MIN,SJS,Home,N,,4,1,Most Games
2021-11-16,6,MTL,NYR,Away,N,,3,0,
2021-11-16,6,NJD,OTT,Home,N,,3,0,
2021-11-16,6,NSH,TOR,Away,N,,4,1,Most Games
2021-11-16,6,NYI,FLA,Away,N,Tired,3,1,
2021-11-16,6,NYR,MTL,Home,N,,4,1,Most Games
2021-11-16,6,OTT,NJD,Away,N,,4,1,Most Games
2021-11-16,6,PHI,CGY,Home,N,,3,0,
2021-11-16,6,PIT,BUF,Home,N,,4,1,Most Games
2021-11-16,6,SEA,,,,,3,3,
2021-11-16,6,SJS,MIN,Away,N,,4,1,Most Games
2021-11-16,6,STL,ARI,Home,N,,4,1,Most Games
2021-11-16,6,TBL,,,,,3,1,
2021-11-16,6,TOR,NSH,Home,N,,4,1,Most Games
2021-11-16,6,VAN,,,,,3,3,
2021-11-16,6,VGK,CAR,Home,N,,4,1,Most Games
2021-11-16,6,WPG,EDM,Home,N,,4,2,Most Games
2021-11-16,6,WSH,ANA,Away,N,,4,2,Most Games
2021-11-17,6,ANA,,,,,3,1,
2021-11-17,6,ARI,,,,,4,1,Most Games
2021-11-17,6,BOS,,,,,2,1,Least Games
2021-11-17,6,BUF,,,,,4,2,Most Games
2021-11-17,6,CAR,,,,,4,1,Most Games
2021-11-17,6,CBJ,,,,,3,1,
2021-11-17,6,CGY,,,,,4,1,Most Games
2021-11-17,6,CHI,SEA,Away,Y,,3,2,
2021-11-17,6,COL,VAN,Away,Y,,3,3,
2021-11-17,6,DAL,,,,,3,0,
2021-11-17,6,DET,,,,,3,0,
2021-11-17,6,EDM,,,,,3,0,
2021-11-17,6,FLA,,,,,3,0,
2021-11-17,6,LAK,WSH,Home,Y,Tired Opposition,3,2,
2021-11-17,6,MIN,,,,,4,1,Most Games
2021-11-17,6,MTL,,,,,3,0,
2021-11-17,6,NJD,,,,,3,0,
2021-11-17,6,NSH,,,,,4,1,Most Games
2021-11-17,6,NYI,,,,,3,1,
2021-11-17,6,NYR,,,,,4,1,Most Games
2021-11-17,6,OTT,,,,,4,1,Most Games
2021-11-17,6,PHI,,,,,3,0,
2021-11-17,6,PIT,,,,,4,1,Most Games
2021-11-17,6,SEA,CHI,Home,Y,,3,3,
2021-11-17,6,SJS,,,,,4,1,Most Games
2021-11-17,6,STL,,,,,4,1,Most Games
2021-11-17,6,TBL,,,,,3,1,
2021-11-17,6,TOR,,,,,4,1,Most Games
2021-11-17,6,VAN,COL,Home,Y,,3,3,
2021-11-17,6,VGK,,,,,4,1,Most Games
2021-11-17,6,WPG,,,,,4,2,Most Games
2021-11-17,6,WSH,LAK,Away,Y,Tired,4,2,Most Games
2021-11-18,6,ANA,CAR,Home,N,,3,1,
2021-11-18,6,ARI,CBJ,Home,N,,4,1,Most Games
2021-11-18,6,BOS,,,,,2,1,Least Games
2021-11-18,6,BUF,CGY,Home,N,,4,2,Most Games
2021-11-18,6,CAR,ANA,Away,N,,4,1,Most Games
2021-11-18,6,CBJ,ARI,Away,N,,3,1,
2021-11-18,6,CGY,BUF,Away,N,,4,1,Most Games
2021-11-18,6,CHI,,,,,3,2,
2021-11-18,6,COL,,,,,3,3,
